landing_site,fishing_date,fishing_ground,english_name,scientific_name,group,tl,fl,wt,area
Jimbiza,2024-01-23,Lwanje,Yellowfin Tuna,Thunnus albacares,Tuna,NA,86,13,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,13,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,14,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,178,26,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,167,25,Mainland
Feri,2024-01-13,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Mainland
Feri,2024-01-13,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Mainland
Feri,2024-01-13,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Mainland
Feri,2024-01-13,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,6,Mainland
Feri,2024-01-13,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,15,Mainland
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,82,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,7.5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,91,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,72,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,68,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,10,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,10,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,100,36,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,81,15,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,77,15,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,72,20,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,77,13,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,76,20,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,76,20,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,75,13,Zanzibar
Wete,2025-03-15,Mkondoni,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,8,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,7,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,67,7,Zanzibar
Nungwi,2025-01-16,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,67,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,99,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,100,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,100,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,99,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,99,7,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,99,7,Zanzibar
Other,2025-01-28,EEZ,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,54,2.5,Mainland
Other,2025-01-28,EEZ,Bigeye Tuna,Thunnus obesus,Tuna,NA,54,2.5,Mainland
Wete,2025-01-29,Chundo Milangni Kaskazini,Bigeye Tuna,Thunnus obesus,Tuna,NA,52,2,Zanzibar
Wete,2025-01-29,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,51,2,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,3,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Bigeye Tuna,Thunnus obesus,Tuna,NA,58,2.5,Zanzibar
Wete,NA,Deep Sea,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Wete,NA,Deep Sea,Bigeye Tuna,Thunnus obesus,Tuna,NA,66,3,Zanzibar
Wete,2025-02-20,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Wete,2025-03-15,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,52,2,Zanzibar
Deep Sea,NA,Kijambani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,82,8.5,Mainland
Deep Sea,NA,Kijambani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,76,8,Mainland
Deep Sea,NA,Kijambani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,54,4.5,Mainland
Deep Sea,NA,Kijambani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,70,7.6,Mainland
Wete,2025-04-16,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,3,Zanzibar
Wete,2025-04-16,Deep Sea,Yellowfin Tuna,Thunnus albacares,Tuna,NA,138,45,Zanzibar
Wete,2025-04-16,Deep Sea,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,3,Zanzibar
Deep Sea,2025-04-17,Chundo Milangoni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Mainland
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,2025-04-18,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,5,Zanzibar
Jimbiza,2025-04-24,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,52,3,Mainland
Jimbiza,2025-05-17,Chamba cha Sudi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,85,14.2,Mainland
Wete,2024-03-13,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Zanzibar
Wete,2024-03-13,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,80,10,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Zanzibar
Nungwi,2024-03-18,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,3,Zanzibar
Nungwi,2024-03-22,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,3,Zanzibar
Deep Sea,2024-04-17,Mwamba Nyama,Yellowfin Tuna,Thunnus albacares,Tuna,NA,113,22,Mainland
Deep Sea,2024-04-17,Mwamba Nyama,Yellowfin Tuna,Thunnus albacares,Tuna,NA,131,28,Mainland
Deep Sea,2024-04-17,Mwamba Nyama,Yellowfin Tuna,Thunnus albacares,Tuna,NA,107,20,Mainland
Feri,2024-03-20,Majomvi,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Mainland
Feri,2024-03-20,Majomvi,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,72,6,Mainland
Feri,2024-03-20,Majomvi,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,5,Mainland
Feri,2024-03-20,Majomvi,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,87,13,Mainland
Feri,2024-03-20,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,13,Mainland
Feri,2024-03-20,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,93,22,Mainland
Feri,2024-03-20,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,105,24,Mainland
Feri,2024-03-23,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,59,3,Mainland
Feri,2024-03-23,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,5,Mainland
Feri,2024-03-23,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,72,6,Mainland
Feri,2024-03-23,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Mainland
Feri,2024-03-23,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,20,Mainland
Feri,2024-03-23,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,2024-03-23,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,22,Mainland
Jimbiza,2024-04-27,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,105,20,Mainland
Jimbiza,2024-04-27,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,102,17,Mainland
Jimbiza,NA,Lukila,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,51,3,Mainland
Jimbiza,NA,Lukila,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Mainland
Jimbiza,NA,Lukila,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,128,30,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,127,30,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,105,20,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,87,16,Mainland
Feri,2024-03-30,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,15,Mainland
Feri,2024-03-30,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,22,Mainland
Feri,2024-03-30,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,102,25,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,16,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,15,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,12,Mainland
Feri,2024-04-20,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,74,12,Mainland
Feri,2024-04-20,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,84,14,Mainland
Feri,2024-04-20,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,15,Mainland
Feri,2024-04-20,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,13,Mainland
Feri,2024-04-20,Bohari,Yellowfin Tuna,Thunnus albacares,Tuna,NA,87,15,Mainland
Feri,2024-04-23,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,5,Mainland
Feri,2024-04-23,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,6,Mainland
Feri,2024-04-23,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,6,Mainland
Feri,2024-04-23,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,2024-04-23,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,92,22,Mainland
Feri,2024-04-23,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,104,24,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,3,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,5,Mainland
Feri,NA,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,14,Mainland
Feri,NA,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,16,Mainland
Feri,NA,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,19,Mainland
Jimbiza,2024-05-28,Mawalani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,107,22,Mainland
Wete,NA,Mnarani Mnjee,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,3,Zanzibar
Wete,NA,Mnarani Mnjee,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,51,2,Zanzibar
Wete,NA,Mnarani Mnjee,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,7,Zanzibar
Wete,NA,Mnarani Mnjee,Yellowfin Tuna,Thunnus albacares,Tuna,NA,105,16,Zanzibar
Deep Sea,NA,Chundo Milangoni Kaskazini,Yellowfin Tuna,Thunnus albacares,Tuna,NA,130,34,Mainland
Wete,NA,Fundo,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,7,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Bigeye Tuna,Thunnus obesus,Tuna,NA,123,25,Zanzibar
Wete,2024-05-13,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,5,Zanzibar
Jimbiza,NA,Chamba cha Sudi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,114,24,Mainland
Jimbiza,NA,Chamba cha Sudi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,116,26,Mainland
Nungwi,2024-04-30,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,105,26,Zanzibar
Nungwi,2024-04-30,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,107,26,Zanzibar
Nungwi,2024-04-30,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,100,26,Zanzibar
Nungwi,NA,Milango ya Pangani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,103,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,95,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,95,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,100,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,30,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,25,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,67,5,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,66,5,Zanzibar
Nungwi,2024-05-14,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,68,5,Zanzibar
Wete,2024-05-18,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2,Zanzibar
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,79,8,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,98,17,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,70,7,Mainland
Kunduchi,NA,Kobela 2,Yellowfin Tuna,Thunnus albacares,Tuna,NA,134,40,Mainland
Feri,2024-05-13,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,17,Mainland
Feri,2024-05-13,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,13,Mainland
Feri,2024-05-13,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,93,23,Mainland
Feri,2024-05-13,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,105,25,Mainland
Feri,2024-05-18,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Mainland
Feri,2024-05-18,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Mainland
Feri,2024-05-18,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,72,6,Mainland
Feri,2024-05-18,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,3,Mainland
Feri,2024-05-18,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,17,Mainland
Feri,2024-05-18,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,17,Mainland
Feri,2024-05-18,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,92,23,Mainland
