"ID","Action","Date","Time","Enumerator","Country","Water Body","Region","District","Date","Village","Landing site","Fishing Ground (Locality)","Number of Fishers","Craft Type","Gear Type","Type of Fish (Species)","Local Name","Code","TL(cm)","FL","Uzito Wa Samaki","Longitude","Latitude","Connected_form","Connected_form_data"
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","105.4","95.5","7","39.2127771","-6.6648387","",""
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","114.2","103.6","8","39.2127771","-6.6648387","",""
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","95.2","86.1","5","39.2127771","-6.6648387","",""
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","104.6","94.5","6","39.2127771","-6.6648387","",""
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","93.4","88.6","4","39.2127771","-6.6648387","",""
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","93.5","88.3","5","39.2127771","-6.6648387","",""
"2017969","","24-09-2024","12:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","","scomberomorus commerson","","COM","125","116","10","39.2127771","-6.6648387","",""
"2017963","","24-09-2024","12:34 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","Thunnus albacares","","YFT","118.5","107.5","22","39.2127771","-6.6648387","",""
"2017961","","24-09-2024","12:31 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","118.5","110.2","8.8","39.2127771","-6.6648387","",""
"2017961","","24-09-2024","12:31 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","87.2","84","3.8","39.2127771","-6.6648387","",""
"2017961","","24-09-2024","12:31 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","110","102.7","7.7","39.2127771","-6.6648387","",""
"2017961","","24-09-2024","12:31 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","3","BT","HL","scomberomorus commerson","","COM","101.4","95.1","5.6","39.2127771","-6.6648387","",""
"2017651","","23-09-2024","02:28 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Rachycentron canadum","","CBA","115.4","108.4","15.5","39.2127771","-6.6648387","",""
"2017651","","23-09-2024","02:28 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Rachycentron canadum","","CBA","88.8","85.5","5.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","74.5","68.3","2.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","70.5","64.7","2","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","89","81.4","3.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","95","88.4","5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","107.5","100.5","7","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","93.5","87","4","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","99.8","89.5","5.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","78.5","70.3","2.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","100.5","92.3","6","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","92.9","84.2","5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","74.9","68.8","3","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","74.9","65.9","2.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","92.1","86.8","5.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","86.3","76.6","3.5","39.2127771","-6.6648387","",""
"2017647","","23-09-2024","02:24 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","30","BT","GN","scomberomorus commerson","","COM","87.8","82.3","5","39.2127771","-6.6648387","",""
"2017626","","23-09-2024","01:45 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","","RN","Thunnus albacares","","YFT","122","115.3","10.4","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","89.9","84.5","4.6","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","124.6","116.2","7","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","101.2","92.6","4.5","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","89.2","82.5","5","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","102.2","96.2","5","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","89","84.1","3.9","39.2127771","-6.6648387","",""
"2017625","","23-09-2024","01:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-05-02","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","25","BT","RN","scomberomorus commerson","","COM","89.6","81.7","4","39.2127771","-6.6648387","",""
"2016960","","19-09-2024","02:30 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","Thunnus albacares","","YFT","114","100.2","19","","","",""
"2016956","","19-09-2024","02:28 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","Sphyraena barracuda","","GBA","94.3","90","4.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","99.2","88.7","6","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","105.3","96.2","6.3","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","95.3","86.5","5.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","85.5","77.3","3.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","95.2","87.2","5.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","109.2","99.2","7.3","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","95.5","88.5","5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","102.8","93.5","6","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","78.1","73.1","3.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","80.4","74.5","2.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","103.6","99.6","5.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","95.4","86.8","4.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","97.2","89.5","5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","97.8","86.5","5.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","92.7","83.5","4.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","124.2","120.6","12.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","83.2","77.2","2.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","80.8","74.3","2.5","","","",""
"2016952","","19-09-2024","02:25 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-27","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","12","BT","LL","scomberomorus commerson","","COM","103","94.6","6","","","",""
"2016938","","19-09-2024","01:49 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-21","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","124","118.1","12","","","",""
"2016937","","19-09-2024","01:46 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Rachycentron canadum","","CBA","103.9","98.7",".5","","","",""
"2016936","","19-09-2024","01:45 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","111.2","100.1","7.5","","","",""
"2016936","","19-09-2024","01:45 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","128.7","118","12","","","",""
"2016935","","19-09-2024","01:40 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","Sphyraena barracuda","","GBA","112.4","105","5","","","",""
"2016935","","19-09-2024","01:40 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","Sphyraena barracuda","","GBA","123.1","115.3","6.5","","","",""
"2016935","","19-09-2024","01:40 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","Sphyraena barracuda","","GBA","131.6","123.8","9.5","","","",""
"2016934","","19-09-2024","01:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","Thunnus albacares","","YFT","108.8","99.5","18.5","","","",""
"2016934","","19-09-2024","01:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","Thunnus albacares","","YFT","119.7","108","21","","","",""
"2016934","","19-09-2024","01:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","Thunnus albacares","","YFT","134.5","130.5","37","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","84.5","80.8","5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","96.8","89.1","5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","102","97.2","7.5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","83","78","3.5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","99","90","8","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","101","92","5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","99","92.5","6","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","87.3","78.5","3.5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","96","88.5","5","","","",""
"2016933","","19-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-08-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","110","99","5","","","",""
